pokemon_name,normalized_name,source_path,output_path
musharna,musharna,data/raw_images/_extracted/images/Musharna/1.jpg,data/images/musharna.jpg
slakoth,slakoth,data/raw_images/_extracted/images/Slakoth/1.jpg,data/images/slakoth.jpg
wartortle,wartortle,data/raw_images/_extracted/images/Wartortle/2.jpg,data/images/wartortle.jpg
whismur,whismur,data/raw_images/_extracted/images/Whismur/1.jpg,data/images/whismur.jpg
cobalion,cobalion,data/raw_images/_extracted/images/Cobalion/1.jpg,data/images/cobalion.jpg
woobat,woobat,data/raw_images/_extracted/images/Woobat/1.jpg,data/images/woobat.jpg
amoonguss,amoonguss,data/raw_images/_extracted/images/Amoonguss/1.jpg,data/images/amoonguss.jpg
nidoking,nidoking,data/raw_images/_extracted/images/Nidoking/2.jpg,data/images/nidoking.jpg
jirachi,jirachi,data/raw_images/_extracted/images/Jirachi/1.jpg,data/images/jirachi.jpg
bouffalant,bouffalant,data/raw_images/_extracted/images/Bouffalant/1.jpg,data/images/bouffalant.jpg
quagsire,quagsire,data/raw_images/_extracted/images/Quagsire/2.jpg,data/images/quagsire.jpg
solrock,solrock,data/raw_images/_extracted/images/Solrock/1.jpg,data/images/solrock.jpg
leavanny,leavanny,data/raw_images/_extracted/images/Leavanny/1.jpg,data/images/leavanny.jpg
grimer,grimer,data/raw_images/_extracted/images/Grimer/4.jpg,data/images/grimer.jpg
swinub,swinub,data/raw_images/_extracted/images/Swinub/2.jpg,data/images/swinub.jpg
mightyena,mightyena,data/raw_images/_extracted/images/Mightyena/1.jpg,data/images/mightyena.jpg
ekans,ekans,data/raw_images/_extracted/images/Ekans/2.jpg,data/images/ekans.jpg
porygon2,porygon2,data/raw_images/_extracted/images/Porygon2/2.jpg,data/images/porygon2.jpg
electivire,electivire,data/raw_images/_extracted/images/Electivire/1.jpg,data/images/electivire.jpg
magby,magby,data/raw_images/_extracted/images/Magby/2.jpg,data/images/magby.jpg
ledyba,ledyba,data/raw_images/_extracted/images/Ledyba/2.jpg,data/images/ledyba.jpg
infernape,infernape,data/raw_images/_extracted/images/Infernape/1.jpg,data/images/infernape.jpg
xatu,xatu,data/raw_images/_extracted/images/Xatu/2.jpg,data/images/xatu.jpg
leafeon,leafeon,data/raw_images/_extracted/images/Leafeon/1.jpg,data/images/leafeon.jpg
caterpie,caterpie,data/raw_images/_extracted/images/Caterpie/2.jpg,data/images/caterpie.jpg
slowking,slowking,data/raw_images/_extracted/images/Slowking/2.jpg,data/images/slowking.jpg
metang,metang,data/raw_images/_extracted/images/Metang/1.jpg,data/images/metang.jpg
tangela,tangela,data/raw_images/_extracted/images/Tangela/2.jpg,data/images/tangela.jpg
drilbur,drilbur,data/raw_images/_extracted/images/Drilbur/1.jpg,data/images/drilbur.jpg
swampert,swampert,data/raw_images/_extracted/images/Swampert/2.jpg,data/images/swampert.jpg
dusknoir,dusknoir,data/raw_images/_extracted/images/Dusknoir/1.jpg,data/images/dusknoir.jpg
rotom,rotom,data/raw_images/_extracted/images/Rotom/4.jpg,data/images/rotom.jpg
snubbull,snubbull,data/raw_images/_extracted/images/Snubbull/2.jpg,data/images/snubbull.jpg
pyroar,pyroar,data/raw_images/_extracted/images/Pyroar/2.jpg,data/images/pyroar.jpg
purrloin,purrloin,data/raw_images/_extracted/images/Purrloin/1.jpg,data/images/purrloin.jpg
whimsicott,whimsicott,data/raw_images/_extracted/images/Whimsicott/1.jpg,data/images/whimsicott.jpg
audino,audino,data/raw_images/_extracted/images/Audino/2.jpg,data/images/audino.jpg
linoone,linoone,data/raw_images/_extracted/images/Linoone/2.jpg,data/images/linoone.jpg
zigzagoon,zigzagoon,data/raw_images/_extracted/images/Zigzagoon/2.jpg,data/images/zigzagoon.jpg
kakuna,kakuna,data/raw_images/_extracted/images/Kakuna/2.jpg,data/images/kakuna.jpg
golem,golem,data/raw_images/_extracted/images/Golem/4.jpg,data/images/golem.jpg
cascoon,cascoon,data/raw_images/_extracted/images/Cascoon/1.jpg,data/images/cascoon.jpg
slowbro,slowbro,data/raw_images/_extracted/images/Slowbro/4.jpg,data/images/slowbro.jpg
illumise,illumise,data/raw_images/_extracted/images/Illumise/1.jpg,data/images/illumise.jpg
nincada,nincada,data/raw_images/_extracted/images/Nincada/1.jpg,data/images/nincada.jpg
shellos,shellos,data/raw_images/_extracted/images/Shellos/2.jpg,data/images/shellos.jpg
jynx,jynx,data/raw_images/_extracted/images/Jynx/2.jpg,data/images/jynx.jpg
vanillish,vanillish,data/raw_images/_extracted/images/Vanillish/1.jpg,data/images/vanillish.jpg
mew,mew,data/raw_images/_extracted/images/Mew/4.jpg,data/images/mew.jpg
malamar,malamar,data/raw_images/_extracted/images/Malamar/1.jpg,data/images/malamar.jpg
riolu,riolu,data/raw_images/_extracted/images/Riolu/1.jpg,data/images/riolu.jpg
igglybuff,igglybuff,data/raw_images/_extracted/images/Igglybuff/2.jpg,data/images/igglybuff.jpg
paras,paras,data/raw_images/_extracted/images/Paras/2.jpg,data/images/paras.jpg
houndour,houndour,data/raw_images/_extracted/images/Houndour/2.jpg,data/images/houndour.jpg
masquerain,masquerain,data/raw_images/_extracted/images/Masquerain/1.jpg,data/images/masquerain.jpg
sunflora,sunflora,data/raw_images/_extracted/images/Sunflora/2.jpg,data/images/sunflora.jpg
hitmonlee,hitmonlee,data/raw_images/_extracted/images/Hitmonlee/2.jpg,data/images/hitmonlee.jpg
shuppet,shuppet,data/raw_images/_extracted/images/Shuppet/1.jpg,data/images/shuppet.jpg
exeggcute,exeggcute,data/raw_images/_extracted/images/Exeggcute/2.jpg,data/images/exeggcute.jpg
simipour,simipour,data/raw_images/_extracted/images/Simipour/1.jpg,data/images/simipour.jpg
lairon,lairon,data/raw_images/_extracted/images/Lairon/1.jpg,data/images/lairon.jpg
lucario,lucario,data/raw_images/_extracted/images/Lucario/2.jpg,data/images/lucario.jpg
shroomish,shroomish,data/raw_images/_extracted/images/Shroomish/1.jpg,data/images/shroomish.jpg
crustle,crustle,data/raw_images/_extracted/images/Crustle/1.jpg,data/images/crustle.jpg
skrelp,skrelp,data/raw_images/_extracted/images/Skrelp/1.jpg,data/images/skrelp.jpg
swanna,swanna,data/raw_images/_extracted/images/Swanna/1.jpg,data/images/swanna.jpg
arbok,arbok,data/raw_images/_extracted/images/Arbok/2.jpg,data/images/arbok.jpg
joltik,joltik,data/raw_images/_extracted/images/Joltik/1.jpg,data/images/joltik.jpg
litwick,litwick,data/raw_images/_extracted/images/Litwick/1.jpg,data/images/litwick.jpg
roselia,roselia,data/raw_images/_extracted/images/Roselia/1.jpg,data/images/roselia.jpg
venomoth,venomoth,data/raw_images/_extracted/images/Venomoth/2.jpg,data/images/venomoth.jpg
lillipup,lillipup,data/raw_images/_extracted/images/Lillipup/1.jpg,data/images/lillipup.jpg
huntail,huntail,data/raw_images/_extracted/images/Huntail/1.jpg,data/images/huntail.jpg
kecleon,kecleon,data/raw_images/_extracted/images/Kecleon/1.jpg,data/images/kecleon.jpg
greninja,greninja,data/raw_images/_extracted/images/Greninja/4.jpg,data/images/greninja.jpg
steelix,steelix,data/raw_images/_extracted/images/Steelix/4.jpg,data/images/steelix.jpg
bronzor,bronzor,data/raw_images/_extracted/images/Bronzor/1.jpg,data/images/bronzor.jpg
turtwig,turtwig,data/raw_images/_extracted/images/Turtwig/2.jpg,data/images/turtwig.jpg
kyogre,kyogre,data/raw_images/_extracted/images/Kyogre/4.jpg,data/images/kyogre.jpg
medicham,medicham,data/raw_images/_extracted/images/Medicham/2.jpg,data/images/medicham.jpg
volcanion,volcanion,data/raw_images/_extracted/images/Volcanion/1.jpg,data/images/volcanion.jpg
exploud,exploud,data/raw_images/_extracted/images/Exploud/1.jpg,data/images/exploud.jpg
maractus,maractus,data/raw_images/_extracted/images/Maractus/1.jpg,data/images/maractus.jpg
talonflame,talonflame,data/raw_images/_extracted/images/Talonflame/1.jpg,data/images/talonflame.jpg
drifblim,drifblim,data/raw_images/_extracted/images/Drifblim/1.jpg,data/images/drifblim.jpg
happiny,happiny,data/raw_images/_extracted/images/Happiny/1.jpg,data/images/happiny.jpg
dratini,dratini,data/raw_images/_extracted/images/Dratini/2.jpg,data/images/dratini.jpg
drifloon,drifloon,data/raw_images/_extracted/images/Drifloon/1.jpg,data/images/drifloon.jpg
cubone,cubone,data/raw_images/_extracted/images/Cubone/2.jpg,data/images/cubone.jpg
zweilous,zweilous,data/raw_images/_extracted/images/Zweilous/1.jpg,data/images/zweilous.jpg
phanpy,phanpy,data/raw_images/_extracted/images/Phanpy/2.jpg,data/images/phanpy.jpg
croagunk,croagunk,data/raw_images/_extracted/images/Croagunk/1.jpg,data/images/croagunk.jpg
rhydon,rhydon,data/raw_images/_extracted/images/Rhydon/2.jpg,data/images/rhydon.jpg
barboach,barboach,data/raw_images/_extracted/images/Barboach/1.jpg,data/images/barboach.jpg
wailord,wailord,data/raw_images/_extracted/images/Wailord/1.jpg,data/images/wailord.jpg
sneasel,sneasel,data/raw_images/_extracted/images/Sneasel/2.jpg,data/images/sneasel.jpg
mawile,mawile,data/raw_images/_extracted/images/Mawile/2.jpg,data/images/mawile.jpg
dragonite,dragonite,data/raw_images/_extracted/images/Dragonite/2.jpg,data/images/dragonite.jpg
chimchar,chimchar,data/raw_images/_extracted/images/Chimchar/2.jpg,data/images/chimchar.jpg
nidorino,nidorino,data/raw_images/_extracted/images/Nidorino/2.jpg,data/images/nidorino.jpg
plusle,plusle,data/raw_images/_extracted/images/Plusle/1.jpg,data/images/plusle.jpg
chimecho,chimecho,data/raw_images/_extracted/images/Chimecho/1.jpg,data/images/chimecho.jpg
swoobat,swoobat,data/raw_images/_extracted/images/Swoobat/1.jpg,data/images/swoobat.jpg
lilligant,lilligant,data/raw_images/_extracted/images/Lilligant/1.jpg,data/images/lilligant.jpg
lanturn,lanturn,data/raw_images/_extracted/images/Lanturn/2.jpg,data/images/lanturn.jpg
delcatty,delcatty,data/raw_images/_extracted/images/Delcatty/1.jpg,data/images/delcatty.jpg
dragalge,dragalge,data/raw_images/_extracted/images/Dragalge/1.jpg,data/images/dragalge.jpg
lickitung,lickitung,data/raw_images/_extracted/images/Lickitung/2.jpg,data/images/lickitung.jpg
cofagrigus,cofagrigus,data/raw_images/_extracted/images/Cofagrigus/1.jpg,data/images/cofagrigus.jpg
blitzle,blitzle,data/raw_images/_extracted/images/Blitzle/1.jpg,data/images/blitzle.jpg
monferno,monferno,data/raw_images/_extracted/images/Monferno/1.jpg,data/images/monferno.jpg
nidorina,nidorina,data/raw_images/_extracted/images/Nidorina/2.jpg,data/images/nidorina.jpg
gothita,gothita,data/raw_images/_extracted/images/Gothita/1.jpg,data/images/gothita.jpg
luvdisc,luvdisc,data/raw_images/_extracted/images/Luvdisc/1.jpg,data/images/luvdisc.jpg
seviper,seviper,data/raw_images/_extracted/images/Seviper/1.jpg,data/images/seviper.jpg
charizard,charizard,data/raw_images/_extracted/images/Charizard/4.jpg,data/images/charizard.jpg
forretress,forretress,data/raw_images/_extracted/images/Forretress/2.jpg,data/images/forretress.jpg
poliwhirl,poliwhirl,data/raw_images/_extracted/images/Poliwhirl/2.jpg,data/images/poliwhirl.jpg
nidoqueen,nidoqueen,data/raw_images/_extracted/images/Nidoqueen/2.jpg,data/images/nidoqueen.jpg
kyurem,kyurem,data/raw_images/_extracted/images/Kyurem/4.jpg,data/images/kyurem.jpg
sableye,sableye,data/raw_images/_extracted/images/Sableye/2.jpg,data/images/sableye.jpg
